load,t1,t2,t3,dow,doy,year,month,hour,woy,dom,working
0.4930390193170116,0.9291869614087673,0.9765174120234604,0.663205710577547,3,205,2014,7,12,30,24,1
0.45949933683117294,1.0072436617959286,1.0009552785923754,0.663205710577547,3,205,2014,7,13,30,24,1
0.45653917683449974,0.969776445610091,1.0153958944281527,0.7605451005840362,3,205,2014,7,14,30,24,1
0.4816745015949889,1.0228550018733609,1.0153958944281527,0.8957386761842956,3,205,2014,7,15,30,24,1
0.475730808850117,1.0228550018733609,1.0009552785923754,0.9606316028552885,3,205,2014,7,16,30,24,1
0.4774702721402964,1.1165230423379542,1.094263746334311,1.0660826086956519,3,205,2014,7,17,30,24,1
0.4499349670438055,1.1477457224928187,1.0731582661290322,1.1444949383517198,3,205,2014,7,18,30,24,1
0.4924572935555515,1.100911702260522,1.0442770650048876,1.0525632706035042,3,205,2014,7,19,30,24,1
0.3251390672160507,1.0353440739353068,1.0153958944281527,1.04445165476963,3,205,2014,7,20,30,24,1
0.32128560365908637,0.9135756213313351,0.9365280425219943,0.9498161583387412,3,205,2014,7,21,30,24,1
0.38843292269637214,0.8979642812539028,0.9076468719452593,0.9227774172615184,3,205,2014,7,22,30,24,1
0.41844490601198214,0.8885974772074435,0.893206256109482,0.9187216093445814,3,205,2014,7,23,30,24,1
0.37471738917272085,0.863619333083552,0.828778989491691,0.8200303049967556,4,206,2014,7,0,30,25,1
0.3911612784642646,0.8386411889596606,0.7854572336265887,0.8308457495133027,4,206,2014,7,1,30,25,1
0.3676147591967438,0.8162176220806793,0.7710166177908114,0.8303049967553533,4,206,2014,7,2,30,25,1
0.4336501191218804,0.7980517047583368,0.7065893511730205,0.8349015574302397,4,206,2014,7,3,30,25,1
0.367336286982636,0.7798857874359935,0.6488269794721409,0.8200303049967556,4,206,2014,7,4,30,25,1
0.38490369082779124,0.7855626326963908,0.5199724462365592,0.860588384166126,4,206,2014,7,5,30,25,1
0.34954081611952065,0.6637941800924191,0.4044477028347997,0.7929915639195327,4,206,2014,7,6,30,25,1
0.24607934437320073,0.6481828400149868,0.518861620234604,0.7929915639195327,4,206,2014,7,7,30,25,1
0.5517917864171503,0.8417634569751468,0.7488003421309875,0.8267899415963657,4,206,2014,7,8,30,25,1
0.5568640856407514,0.9447983014861996,0.9576335227272731,0.9606316028552885,4,206,2014,7,9,30,25,1
0.49692042658419944,1.1789684026476832,1.129809811827957,1.1931645684620376,4,206,2014,7,10,30,25,1
0.48274968843004246,1.3194704633445735,1.3453079178885636,1.3337659312134973,4,206,2014,7,11,30,25,1
0.501282597054936,1.5536405645060571,1.4752732771261,1.4419208306294613,4,206,2014,7,12,30,25,1
0.498197060356739,1.6473086049706507,1.5830222996089933,1.4797750162232313,4,206,2014,7,13,30,25,1
0.49491759921601985,1.6878980891719744,1.6907713526392967,1.6109128487994806,4,206,2014,7,14,30,25,1
0.4838189137038834,1.7721993255901087,1.6696658724340179,1.609560869565218,4,206,2014,7,15,30,25,1
0.5154941986547386,1.7721993255901087,1.6907713526392967,1.7014925373134326,4,206,2014,7,16,30,25,1
0.5154941986547386,1.7846883976520547,1.719652553763441,1.709604153147307,4,206,2014,7,17,30,25,1
0.5118407917364414,1.725365305357812,1.7629743401759534,1.5987454250486695,4,206,2014,7,18,30,25,1
0.38818296562911675,1.600474584738354,1.6985470430107525,1.4689595717066841,4,206,2014,7,19,30,25,1
0.34395979208333516,1.4287498438865993,1.5119301686217013,1.4000108371187543,4,206,2014,7,20,30,25,1
0.28477706815379,1.2414137629574122,1.281991446725318,1.3121349772874755,4,206,2014,7,21,30,25,1
0.4056282410534875,1.0384663419507931,1.1164800525415446,1.3121349772874755,4,206,2014,7,22,30,25,1
0.3828576035946124,1.0177458473835395,1.0153958944281527,1.2607613887086304,4,206,2014,7,23,30,25,1
0.3703775847488101,0.9922000124890719,0.965409213098729,1.2364265412070081,5,207,2014,7,0,30,26,0
0.3854118384543903,0.9649511052828775,0.9076468719452593,1.0904174561972741,5,207,2014,7,1,30,26,0
0.3608178645361013,0.9240778069189456,0.8299863758553278,1.1242158987670345,5,207,2014,7,2,30,26,0
0.391898724456349,0.8604970650680653,0.7917357649071366,0.9876703439325113,5,207,2014,7,3,30,26,0
0.3628251589800416,0.7969163232171851,0.7710166177908114,0.9768548345230367,5,207,2014,7,4,30,26,0
0.3943367082537815,0.7668290246034718,0.7065893511730205,0.8470689811810509,5,207,2014,7,5,30,26,0
0.3433295889905542,0.7730735606344449,0.7276948313782992,0.9227774172615184,5,207,2014,7,6,30,26,0
0.2497033263929693,0.8823529411764706,0.8210032991202352,0.9227774172615184,5,207,2014,7,7,30,26,0
0.1298865015214089,0.9916323217184962,0.9431929374389058,0.9606316028552885,5,207,2014,7,8,30,26,0
0.17481786947954833,1.0228550018733609,1.0442770650048876,1.0904174561972741,5,207,2014,7,9,30,26,0
0.13920434898143427,0.9760209816410641,0.8298897849462363,0.9930780661907849,5,207,2014,7,10,30,26,0
0.2061583335957743,0.6637941800924191,0.5266373411534703,0.5090850097339389,5,207,2014,7,11,30,26,0
0.1655224834635966,0.5232921193955289,0.512196725317693,0.6361669695003241,5,207,2014,7,12,30,26,0
0.21860406584680897,0.5232921193955289,0.5266373411534703,0.663205710577547,5,207,2014,7,13,30,26,0
0.20291721655074912,0.6294492319220684,0.5910646077712614,0.6172399091499028,5,207,2014,7,14,30,26,0
0.2155671223697482,0.6481828400149868,0.7276948313782992,0.6361669695003241,5,207,2014,7,15,30,26,0
0.20934587559099968,0.7574622205570126,0.7854572336265887,0.663205710577547,5,207,2014,7,16,30,26,0
0.2061583335957743,0.7668290246034718,0.7998977883675465,0.663205710577547,5,207,2014,7,17,30,26,0
0.21556712276459666,0.7262395404021481,0.7065893511730205,0.663205710577547,5,207,2014,7,18,30,26,0
0.19895457121776305,0.6481828400149868,0.5988402981427172,0.5983127839065541,5,207,2014,7,19,30,26,0
0.22277700671958556,0.6419383039840139,0.5555185117302053,0.6050724853990916,5,207,2014,7,20,30,26,0
0.25275629642607655,0.6481828400149868,0.5555185117302053,0.5334198572355613,5,207,2014,7,21,30,26,0
0.3831145547990573,0.6481828400149868,0.5555185117302053,0.5334198572355613,5,207,2014,7,22,30,26,0
0.3628251589800416,0.6095802422879981,0.5410779569892475,0.5374756651524983,5,207,2014,7,23,30,26,0
0.38642413444706625,0.5732484076433119,0.5410779569892475,0.4955656716417912,6,208,2014,7,0,30,27,0
0.35966138745856574,0.536916572998626,0.5555185117302053,0.5063811161583384,6,208,2014,7,1,30,27,0
0.3891808563090133,0.5448641501186459,0.5555185117302053,0.41985723556132376,6,208,2014,7,2,30,27,0
0.3613935122779448,0.5357811914574748,0.5555185117302053,0.4036340038935755,6,208,2014,7,3,30,27,0
0.3931215689164168,0.5266982327963033,0.5555185117302053,0.4036340038935755,6,208,2014,7,4,30,27,0
0.35937118145881947,0.5232921193955289,0.5410779569892475,0.41985723556132376,6,208,2014,7,5,30,27,0
0.37471738917272085,0.5232921193955289,0.512196725317693,0.44148818948734553,6,208,2014,7,6,30,27,0
0.18004021405687956,0.5232921193955289,0.5477428213587491,0.5712740428293313,6,208,2014,7,7,30,27,0
0.3244441408762457,0.676283252154365,0.7199191104594334,0.6429266709928617,6,208,2014,7,8,30,27,0
0.1763244545874484,0.7730735606344449,0.8787656402737049,0.701059896171317,6,208,2014,7,9,30,27,0
0.23753093485695476,0.8823529411764706,1.0076201735092865,0.8100259571706685,6,208,2014,7,10,30,27,0
0.18512485352077224,1.044710877981766,1.123144916911046,0.9065541855937702,6,208,2014,7,11,30,27,0
0.23366844930417977,1.1477457224928187,1.2664400659824049,1.0633787151200518,6,208,2014,7,12,30,27,0
0.19626683554662694,1.3038591232671413,1.3675241935483873,1.18234912394549,6,208,2014,7,13,30,27,0
0.23311029558693497,1.4911952041963281,1.4319514907135882,1.3256543153796232,6,208,2014,7,14,30,27,0
0.19285361458212374,1.6316972648932184,1.5185950635386123,1.4419208306294613,6,208,2014,7,15,30,27,0
0.22277700633922687,1.6473086049706507,1.5541411290322587,1.506813757300454,6,208,2014,7,16,30,27,0
0.18655331820304058,1.6597976770325966,1.6263440860215055,1.5514276443867618,6,208,2014,7,17,30,27,0
0.22040353745548014,1.6473086049706507,1.6263440860215055,1.571706683971447,6,208,2014,7,18,30,27,0
0.19962069269157215,1.600474584738354,1.5763574046920819,1.533852498377677,6,208,2014,7,19,30,27,0
0.21617834942630515,1.488072936180842,1.4830489674975562,1.4121782608695654,6,208,2014,7,20,30,27,0
0.2582308869146386,1.2414137629574122,1.2531102761485828,1.2742807916937056,6,208,2014,7,21,30,27,0
0.37092543128341365,0.9916323217184962,1.0875988514173995,1.18234912394549,6,208,2014,7,22,30,27,0
0.37037758492573364,0.9042088172848758,1.0153958944281527,1.079602011680727,6,208,2014,7,23,30,27,0
0.3711987725389751,0.8840875483951541,1.0153958944281527,1.0525632706035042,0,209,2014,7,0,31,28,1
0.3749854114185915,0.8618847258648685,1.0153958944281527,1.014709085009734,0,209,2014,7,1,31,28,1
0.3684477708241412,0.8377896840264767,0.965409213098729,0.9227774172615184,0,209,2014,7,2,31,28,1
